classification;category;sub_category;product_name;product_format;product_price;product_unit
Bodega;Licores;Vermouth y aperitivos;Aperitivo Aperol; Botella 700 ml;13,00 €;/ud.
Bodega;Licores;Vermouth y aperitivos;Bitter Campari; Botella 700 ml;14,80 €;/ud.
Bodega;Licores;Vermouth y aperitivos;Vermouth rojo Maronti; Botella 1 L;2,50 €;/ud.
Bodega;Licores;Ginebra;Ginebra London dry gin Larios; Botella 1 L;11,40 €;/ud.
Bodega;Licores;Ginebra;Ginebra London dry gin Beefeater; Botella 700 ml;13,50 €;/ud.
Bodega;Licores;Ginebra;Ginebra dry gin Seagram's; Botella 700 ml;16,95 €;/ud.
Bodega;Licores;Ginebra;Ginebra London dry gin Tanqueray; Botella 700 ml;15,00 €;/ud.
Bodega;Licores;Ginebra;Bebida 0,0% sin alcohol Tanqueray London dry; Botella 700 ml;15,00 €;/ud.
Bodega;Licores;Ginebra;Ginebra strawberry gin Glivery; Botella 700 ml;7,70 €;/ud.
Bodega;Licores;Ginebra;Ginebra exotic Glivery; Botella 700 ml;7,80 €;/ud.
Bodega;Licores;Ginebra;Ginebra London dry Kingerly & Sons; Botella 700 ml;6,00 €;/ud.
Bodega;Licores;Brandy;Bebida espirituosa centenario Terry; Botella 1 L;9,35 €;/ud.
Bodega;Licores;Brandy;Brandy imperial solera reserva Torres 5; Botella 700 ml;9,75 €;/ud.
Bodega;Licores;Brandy;Bebida espirituosa Convidado de Baco; Botella 1 L;6,00 €;/ud.
Bodega;Licores;Brandy;Brandy de Jerez solera reserva Convidado de Baco; Botella 700 ml;5,90 €;/ud.
Bodega;Licores;Brandy;Brandy de Jerez solera gran reserva Convidado de Baco; Botella 700 ml;9,90 €;/ud.
Bodega;Licores;Whisky;Whisky escocés Cutty Sark; Botella 700 ml;10,95 €;/ud.
Bodega;Licores;Whisky;Whisky escocés Ballantine's; Botella 700 ml;12,50 €;/ud.
Bodega;Licores;Whisky;Whisky escocés Red Label Johnnie Walker; Botella 700 ml;13,95 €;/ud.
Bodega;Licores;Whisky;Whisky escocés J&B; Botella 700 ml;10,95 €;/ud.
Bodega;Licores;Whisky;Whisky escocés James Webb; Botella 700 ml;6,00 €;/ud.
Bodega;Licores;Whisky;Whisky escocés Black Label Johnnie Walker; Botella 700 ml;27,00 €;/ud.
Bodega;Licores;Whisky;Whisky escocés Cardhu 12 años; Caja 700 ml;29,95 €;/ud.
Bodega;Licores;Ron;Ron añejo Negrita; Botella 700 ml;8,95 €;/ud.
Bodega;Licores;Ron;Ron blanco superior La Recompensa; Botella 700 ml;5,25 €;/ud.
Bodega;Licores;Ron;Ron dominicano añejo Ron Barceló; Botella 700 ml;14,95 €;/ud.
Bodega;Licores;Ron;Ron caribeño sabor coco Malibu; Botella 700 ml;12,20 €;/ud.
Bodega;Licores;Ron;Ron añejo Cacique; Botella 700 ml;11,95 €;/ud.
Bodega;Licores;Ron;Ron añejo La Recompensa; Botella 700 ml;5,95 €;/ud.
Bodega;Licores;Ron;Ron viejo La Recompensa; Botella 700 ml;9,50 €;/ud.
Bodega;Licores;Cremas;Licor crema Irlandesa Royal Swan; Botella 700 ml;6,25 €;/ud.
Bodega;Licores;Cremas;Licor crema de fresa Royal Swan; Botella 700 ml;6,95 €;/ud.
Bodega;Licores;Cremas;Licor crema Puente Pazos; Botella 700 ml;6,60 €;/ud.
Bodega;Licores;Cremas;Licor crema choco avellana Royal Swan; Botella 700 ml;7,00 €;/ud.
Bodega;Licores;Cremas;Licor crema de limoncello Royal Swan; Botella 700 ml;6,60 €;/ud.
Bodega;Licores;Vodka;Bebida espirituosa a base de vodka Knebep azul; Botella 700 ml;6,00 €;/ud.
Bodega;Licores;Vodka;Bebida espirituosa a base de vodka Knebep caramelo; Botella 700 ml;5,70 €;/ud.
Bodega;Licores;Vodka;Vodka Knebep; Botella 1 L;6,70 €;/ud.
Bodega;Licores;Anís;Licor de anís Marie Brizard Anisette; Botella 700 ml;7,50 €;/ud.
Bodega;Licores;Anís;Licor dulce Anís del mono; Botella 700 ml;8,10 €;/ud.
Bodega;Licores;Anís;Licor de anís dulce Dama Mayor; Botella 700 ml;5,50 €;/ud.
Bodega;Licores;Anís;Licor de anís Ricard Pastis de Marseille; Botella 700 ml;12,40 €;/ud.
Bodega;Licores;Otros licores;Licor de hierbas Puente Pazos; Botella 700 ml;6,10 €;/ud.
Bodega;Licores;Otros licores;Licor de limoncello Franzini; Botella 700 ml;6,70 €;/ud.
Bodega;Licores;Otros licores;Licor de hierbas Jägermeister; Botella 700 ml;13,85 €;/ud.
Bodega;Licores;Otros licores;Aguardiente de orujo Puente Pazos; Botella 700 ml;7,10 €;/ud.
Bodega;Licores;Otros licores;Licor dulce Amaretto Del Patriarca; Botella 700 ml;4,80 €;/ud.
Bodega;Licores;Otros licores;Ponche Convidado de Baco; Botella 700 ml;6,30 €;/ud.
Bodega;Licores;Otros licores;Tequila Gold Santa Concepción; Botella 700 ml;10,50 €;/ud.
Bodega;Licores;Otros licores;Pacharán Oibar; Botella 1 L;6,90 €;/ud.
Bodega;Licores;Licores sin alcohol;Licor sin alcohol mora Pi.omka; Botella 700 ml;2,80 €;/ud.
Bodega;Licores;Licores sin alcohol;Licor sin alcohol manzana verde Pi.omka; Botella 700 ml;2,80 €;/ud.
Bodega;Licores;Licores sin alcohol;Cocktail mojito sin alcohol Pi.omka; Botella 700 ml;4,20 €;/ud.
Bodega;Licores;Licores sin alcohol;Cocktail piña colada sin alcohol Pi.omka; Botella 700 ml;4,20 €;/ud.
Bodega;Sidra y cava;Sidra;Sidra asturiana El Mayu; Botella 750 ml;1,50 €;/ud.
Bodega;Sidra y cava;Sidra;Sidra asturiana El Mayu; 12 botellines x 250 ml;10,80 €;/pack
Bodega;Sidra y cava;Sidra;Sidra asturiana El Mayu; Botellín 250 ml;0,90 €;/ud.
Bodega;Sidra y cava;Sidra;Sidra El Gaitero; Botella 750 ml;2,35 €;/ud.
Bodega;Sidra y cava;Sidra;Sidra natural Polían; Botella 700 ml;1,95 €;/ud.
Bodega;Sidra y cava;Sidra;Sidra sin alcohol El Lagar; Botella 750 ml;1,85 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut nature Raimat; Botella 750 ml;9,95 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut Cabré & Sabaté; Botella 750 ml;2,50 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut Cabré & Sabaté; Benjamín 200 ml;1,55 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut nature Jaume Serra; Botella 750 ml;3,25 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut Anna Codorníu; Botella 750 ml;8,75 €;/ud.
Bodega;Sidra y cava;Cava brut;Champagne brut Moët & Chandon; Botella 750 ml;44,95 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut nature reserva vintage Cabré & Sabaté; Botella 750 ml;4,00 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut rosado Cabré & Sabaté; Botella 750 ml;2,80 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut nature Bach Extrísimo; Botella 750 ml;4,75 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut Freixenet; Botella 750 ml;5,95 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut nature Jaume Serra reserva; Botella 750 ml;4,25 €;/ud.
Bodega;Sidra y cava;Cava brut;Cava brut Anna Codorniu pinot noir; Botella 750 ml;9,95 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Cava semi seco Cabré & Sabaté; Botella 750 ml;2,50 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Cava semi seco Cabré & Sabaté; Benjamín 200 ml;1,55 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Cava semi seco Freixenet; Botella 750 ml;5,95 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Bebida zumo de frutas con gas Magic sin alcohol; Botella 750 ml;2,20 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Vino espumoso sin alcohol 0,0% Viña secret; Botella 750 ml;4,00 €;/ud.
Bodega;Sidra y cava;Cava semi seco;Cava semi seco Cabré & Sabaté Ice; Botella 750 ml;3,35 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Sangría Casón Histórico; Botella 1,5 L;1,55 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Tinto de verano zero limón Casón Histórico; Botella 1,5 L;1,10 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Sangría Don Simón; Botella 1,5 L;2,10 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Tinto de verano sabor limón Casón Histórico; Botella 1,5 L;1,15 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Tinto de verano classic Casón Histórico; Botella 1,5 L;1,15 €;/ud.
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Tinto de verano sabor limón La Casera; 2 botellas x 1,5 L;4,40 €;/pack
Bodega;Tinto de verano y sangría;Tinto de verano y sangría;Tinto de verano sabor limón La Casera; Botella 1,5 L;2,25 €;/ud.
Bodega;Vino blanco;Vino blanco de mesa;Vino blanco Casón Histórico; Brick 1 L;0,90 €;/ud.
Bodega;Vino blanco;Vino blanco de mesa;Vino blanco Don Simón chardonnay airén; 3 mini bricks x 250 ml;1,60 €;/pack
Bodega;Vino blanco;Vino blanco de mesa;Bebida aromatizada a base de vino para cocinar Abuela Carola; Botella 750 ml;2,25 €;/ud.
Bodega;Vino blanco;Vino blanco de mesa;Vino blanco Don Simón; Brick 1 L;1,60 €;/ud.
Bodega;Vino blanco;Vino blanco de mesa;Vino blanco turbio Teluro; Botella 750 ml;1,75 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco D.O La Mancha Fidencio; Botella 750 ml;1,30 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco Chardonnay Indómito; Botella 750 ml;2,00 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco D.O Rioja El Coto; Botella 750 ml;4,15 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco crianza D.O Valdepeñas Señorío de los Llanos; Botella 750 ml;2,00 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco seco D.O Catalunya Vinya del Mar Azul; Botella 750 ml;2,10 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco D.O Catalunya Perelada Blanc de Blancs; Botella 750 ml;3,89 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco D.O Catalunya Bodegas Torres Viña Sol; Botella 750 ml;6,60 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco albariño D.O Rías Baixas Pazo de Orantes; Botella 750 ml;6,00 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco D.O Valencia Finca La Malcriada dulce; Botella 750 ml;2,55 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco Gewürztraminer Mar de Uvas; Botella 750 ml;4,65 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino verde Loureiro D.O Portugal Castelo de Moinhos; Botella 750 ml;2,50 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco viura y tempranillo D.O Rioja Ponce de Albayda; Botella 750 ml;4,25 €;/ud.
Bodega;Vino blanco;Rioja y otras denominaciones;Vino blanco Chardonnay Semiluna; Botella 750 ml;3,50 €;/ud.
Bodega;Vino blanco;Rueda;Vino blanco verdejo D.O Rueda Arribeño; Botella 750 ml;2,00 €;/ud.
Bodega;Vino blanco;Rueda;Vino blanco verdejo D.O Rueda Abadía Mantrús; Botella 750 ml;2,25 €;/ud.
Bodega;Vino blanco;Rueda;Vino blanco D.O. Rueda Arribeño sauvignon blanc; Botella 750 ml;3,00 €;/ud.
Bodega;Vino blanco;Rueda;Vino blanco verdejo D.O Rueda Condado de Teón; Botella 750 ml;3,80 €;/ud.
Bodega;Vino blanco;Vinos semidulces;Vino blanco suave y afrutado El Pescaito; Botella 750 ml;2,00 €;/ud.
Bodega;Vino blanco;Vinos semidulces;Vino blanco semidulce Diamante D.O Rioja; Botella 750 ml;4,30 €;/ud.
Bodega;Vino blanco;Vinos semidulces;Vino blanco semidulce Bach D.O Catalunya; Botella 750 ml;4,75 €;/ud.
Bodega;Vino blanco;Vinos semidulces;Vino blanco semidulce Vinya del Mar Azul D.O Catalunya; Botella 750 ml;2,10 €;/ud.
Bodega;Vino blanco;Vinos semidulces;Vino blanco semidulce Allegretto Alba; Botella 750 ml;2,00 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Vino dulce Pedro Ximénez Real Tesoro D.O Jerez de la frontera; Botella 750 ml;5,75 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Mistela de moscatel Mig Segle D.O Valencia; Botella 750 ml;3,60 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Mosto tinto Casón Histórico; Botella 1,5 L;2,00 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Vino fino Corredera D.O Montilla-Moriles; Botella 750 ml;2,65 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Vino Ranci de licor Santa Espina; Botella 750 ml;6,00 €;/ud.
Bodega;Vino blanco;Vinos dulces y mosto;Bebida refrescante aromatizada tinto sin alcohol light Castillo de Salobreña; Botella 1 L;1,60 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Lambrusco dell'Emilia rosado espumoso Piccolo Giovanni; Botella 750 ml;1,90 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino tinto dulce de aguja Sangue di Giuda Cueva peccato; Botella 750 ml;3,90 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino blanco espumoso verdejo DulZ.Ze frizzante; Botella 750 ml;2,65 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Lambrusco Dell'Emilia rojo espumoso Piccolo Giovanni; Botella 750 ml;2,10 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino blanco de aguja espumoso Blanc Pescador; Botella 750 ml;4,25 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino dulce Blue moscato V.Cristina espumoso; Botella 750 ml;2,25 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino rosado afrutado espumoso Peñascal; Botella 750 ml;3,65 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino rosado espumoso Sílaba frizzante; Botella 750 ml;2,75 €;/ud.
Bodega;Vino lambrusco y espumoso;Vino lambrusco y espumoso;Vino blanco dulce Moscato espumoso Cueva Peccato; Botella 750 ml;3,50 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado Alicia en el país de las uvas suave y goloso; Botella 750 ml;2,15 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado Casón Histórico; Brick 1 L;1,05 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado D.O Navarra Hypatia; Botella 750 ml;2,10 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado D.O Rioja Comportillo cosecha; Botella 750 ml;2,40 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado D.O La Mancha Fidencio; Botella 750 ml;1,45 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado Dominio de Borgia; Garrafa 5 L;5,65 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado D.O Rioja Arteso Clarete; Botella 750 ml;3,25 €;/ud.
Bodega;Vino rosado;Vino rosado;Vino rosado D.O Cigales ValdeSalud; Botella 750 ml;2,60 €;/ud.
Bodega;Vino tinto;Vino tinto de mesa;Vino tinto Casón Histórico; Brick 1 L;1,05 €;/ud.
Bodega;Vino tinto;Vino tinto de mesa;Vino tinto Don Simón; Brick 1 L;1,60 €;/ud.
Bodega;Vino tinto;Vino tinto de mesa;Vino tinto Dominio de Borgia; Botella 2 L;2,60 €;/ud.
Bodega;Vino tinto;Vino tinto de mesa;Vino tinto Dominio de Borgia; Garrafa 5 L;5,25 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja El Coto crianza; Botella 750 ml;6,30 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Comportillo cosecha; Botella 750 ml;2,45 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Cune crianza; Botella 750 ml;6,95 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Comportillo crianza; Botella 750 ml;2,95 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Comportillo reserva; Botella 750 ml;4,10 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Coto de Imaz reserva; Botella 750 ml;8,60 €;/ud.
Bodega;Vino tinto;Rioja;Vino tinto D.O Rioja Arteso crianza; Botella 750 ml;4,20 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O La Mancha Fidencio; Botella 750 ml;1,35 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O Valdepeñas Viña Albali crianza; Botella 750 ml;2,95 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O Valdepeñas Pata Negra reserva; Botella 750 ml;2,75 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O Valdepeñas Viña Albali reserva; Botella 750 ml;3,70 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O Valdepeñas Señorío de los Llanos crianza; Botella 750 ml;2,20 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O Valdepeñas Condado de Egara reserva tempranillo; Botella 750 ml;2,00 €;/ud.
Bodega;Vino tinto;Castilla la Mancha;Vino tinto D.O La Mancha Fidencio crianza; Botella 750 ml;1,65 €;/ud.
Bodega;Vino tinto;Ribera del Duero;Vino tinto D.O Ribera del Duero Abadía Mantrús crianza; Botella 750 ml;4,60 €;/ud.
Bodega;Vino tinto;Ribera del Duero;Vino tinto D.O Ribera del Duero Abadía Mantrús reserva; Botella 750 ml;6,00 €;/ud.
Bodega;Vino tinto;Ribera del Duero;Vino tinto D.O Ribera del Duero Arribeño roble; Botella 750 ml;3,80 €;/ud.
Bodega;Vino tinto;Ribera del Duero;Vino tinto D.O Ribera del Duero Arribeño roble; Benjamín 187 ml;2,00 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Campo de Borja Borsao barrica; Botella 750 ml;2,25 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto dulce de aguja Sangue di Giuda Cueva peccato; Botella 750 ml;3,90 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto tempranillo El Mandamás The Guv'Nor; Botella 750 ml;2,85 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Toro Conquero roble; Botella 750 ml;2,90 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto sin sulfitos añadidos Davida D.O. Navarra; Botella 750 ml;3,90 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Costers del Segre Raimat Abadía tempranillo; Botella 750 ml;7,45 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Montsant Racó del Convent; Botella 750 ml;4,00 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto Porto Tawny Almeida Dias; Botella 750 ml;7,00 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Navarra Embrujada roble; Botella 750 ml;2,20 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto Merlot Mar de Uvas; Botella 750 ml;2,40 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto Syrah Mar de Uvas; Botella 750 ml;2,35 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Toro Arribeño joven; Botella 750 ml;2,00 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Cariñena Sierra de Viento roble; Botella 750 ml;1,60 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Somontano Llanto de uva reserva; Botella 750 ml;4,55 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto Caperucita tinta Torre Oria suave; Botella 750 ml;1,95 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Priorat Arc de Pedra; Botella 750 ml;7,80 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Catalunya Vinya del Mar Azul; Botella 750 ml;2,10 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto Bobal Para Pecar; Botella 750 ml;3,00 €;/ud.
Bodega;Vino tinto;Otros vinos tintos;Vino tinto D.O Catalunya Bodegas Torres Sangre de Toro; Botella 750 ml;4,30 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble instantáneo Nesquik; Paquete 1 kg;5,99 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble instantáneo Nesquik; Bote 390 g;2,99 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble 0% azúcares añadidos ColaCao; Bote 325 g;4,29 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble ColaCao original; Bote 760 g;6,49 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble ColaCao original; Bote 383 g;3,79 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble instantáneo Hacendado; Paquete 1 kg;3,70 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble Hacendado; Bote 480 g;2,15 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble ColaCao original; Caja 2,5 kg;15,99 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble 0% azúcares añadidos Hacendado; Bote 450 g;3,20 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble instantáneo Nesquik; Caja 2,7 kg;13,45 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble instantáneo Hacendado; Bote 500 g;2,35 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble en sobres Hacendado; Caja 6 sobres (108 g);1,20 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Cacao soluble;Cacao soluble Hacendado; Bote 1 kg;3,40 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Chocolate a la taza;Cacao puro en polvo La Chocolatera; Bote 265 g;2,75 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Chocolate a la taza;Cacao en polvo a la taza Valor; Paquete 500 g;2,95 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Chocolate a la taza;Chocolate líquido a la taza Hacendado; Brick 1 L;2,30 €;/ud.
Cacao, café e infusiones;Cacao soluble y chocolate a la taza;Chocolate a la taza;Cacao en polvo a la taza Hacendado; Paquete 400 g;1,90 €;/ud.
Cacao, café e infusiones;Café cápsula y monodosis;Cápsulas compatibles Nespresso;Café en cápsula extra fuerte Hacendado; Caja 20 cápsulas (104 g);3,60 €;/ud.
